0.3613,0.7941,0.45716,0.5002,0.41667,0.091917,0.37948,0.12165,0.2485,0,0.01408,0.20324,0.46921,0.39142,0.10945,0.064412,0.076471,0.22487,0.09377,0.065965,0.13794,0.18081,0.095215,0.079737,0.067437,0.11361,0.12818,0.1337,0.11059,0.16005,0.084812,0.12215,0.082298,0.16577,0.075654,0.12484,0.09253,0.17705,0.016214,0.077648,0.076525,0.08551,0.071878,0.057035,0.089621,0.07878,0.050129,0.092891,0.17612,0.10285,0.13946,0.03909,0.092174,0.097458,0.10182,0.054472,0.12865,0.052861,0.27746,0.11993,0.20024,0.17434,0.088196,0.10056,0.13243,0.12811,0.14128,0.088406,0.15544,0.16158,0.11495,0.14678,0.15046,0.12981,0.12059,0.064988,0.21482,0.31268,0.16924,0.26498,0.079927
2.5247,13.901,6.4435,8.7191,10.708,2.257,9.0213,4.0971,5.4561,0.061077,1.2861,3.5878,11.135,10.566,6.9772,1.6179,1.5225,2.8908,2.6436,2.0242,2.2696,3.9081,2.8811,2.1845,1.5804,2.0091,3.102,2.2919,1.9494,2.5863,2.0372,2.9717,1.7899,2.8874,1.472,2.0722,1.6565,2.8603,0.58998,1.4499,1.2857,1.543,1.23,1.2255,1.6317,1.64,1.0325,1.6824,2.2732,1.6636,2.1781,0.98832,2.0441,1.3606,2.06,0.97873,2.2117,1.1974,4.8194,2.1421,3.6811,2.9377,1.4038,2.0557,1.922,2.2057,2.8981,1.3055,2.4095,2.6569,1.838,2.9009,2.6544,1.8981,1.8725,1.1455,3.4029,6.1602,2.5021,3.0222,1.2908
1.3113,5.8131,3.6233,4.3986,4.8041,1.1842,3.4775,2.0824,2.0656,0.12841,0.61087,1.9871,3.7742,3.514,1.0376,0.90121,0.8987,1.5297,1.2279,0.93743,1.1144,1.533,1.4269,1.1705,0.99052,0.99868,1.559,1.2422,0.94278,1.3537,1.1312,1.5762,0.90504,1.6007,0.90206,1.1307,0.95313,1.6295,0.33532,0.82764,0.81496,0.93535,0.65641,0.67573,0.87419,0.92006,0.64441,0.92533,1.3053,0.85989,1.1389,0.53259,1.1779,0.74992,0.98435,0.61282,1.1881,0.60037,2.4511,1.1301,1.8469,1.6422,0.74677,0.98869,1.0987,1.1268,1.3331,0.65791,1.2456,1.4265,1.0351,1.5259,1.3546,1.0403,0.95705,0.54041,1.6498,3.0283,1.3828,1.6992,0.76318
1.341,7.3522,4.1112,6.758,6.637,2.2759,5.2942,4.6717,3.1283,0.14709,0.81196,2.8751,5.1014,5.4056,2.4541,1.5956,1.4539,2.1269,2.6421,2.0541,1.5819,2.5562,2.4697,1.928,1.7274,1.5727,2.6409,2.0339,1.388,2.002,1.992,2.4832,1.3971,2.273,1.6204,1.6223,1.5584,2.4394,0.69733,1.4058,1.1993,1.4039,1.0221,1.1395,1.3167,1.5337,1.0028,1.3481,1.5886,1.3193,1.5637,0.87185,1.752,1.0566,1.6378,1.0647,1.8236,0.94519,3.2184,1.609,2.646,2.2232,0.9813,1.6297,1.4256,1.6007,1.9856,0.8902,1.666,1.9053,1.4403,2.276,1.8252,1.4351,1.1858,0.92766,2.3009,4.3147,1.7532,2.1335,1.0529
1.2283,9.9287,4.9375,7.2982,10.16,2.9041,8.1126,4.82,5.1844,0.42616,1.3438,3.2157,9.6194,9.2344,6.3006,2.1878,1.7931,2.3704,2.9785,2.6348,1.9692,3.9723,2.8299,2.5276,1.9019,1.8091,3.3699,2.4392,1.9568,2.2559,2.3854,3.1632,1.853,2.8065,1.817,1.9037,1.8251,2.9931,0.88531,1.5771,1.5244,1.7824,1.2307,1.3927,1.7127,1.8161,1.4976,1.7012,1.9611,1.5511,1.9665,1.3763,2.2115,1.2184,1.9599,1.3112,2.2976,1.2424,3.9162,1.9877,3.2804,2.8458,1.2962,1.9739,1.8246,1.8786,2.4938,1.0863,2.0796,2.3903,1.7573,2.871,2.4126,1.6525,1.4337,1.1183,2.7459,5.3441,2.0999,2.4779,1.3491
0.22492,1.7371,1.0103,2.0773,2.4106,2.7469,1.904,2.6968,2.1145,0.38207,0.6365,1.7232,2.1652,2.2085,0.95399,1.4351,0.95507,0.96305,1.8085,1.2581,0.94725,1.5214,0.91429,1.2819,0.61036,0.76042,1.4005,1.1024,0.82985,0.77037,1.3193,1.3543,1.0033,0.98584,0.94355,0.73347,0.78224,1.4845,0.52884,0.69437,0.70558,0.80373,0.59415,0.72893,0.69353,0.79972,0.75937,0.75242,0.64295,0.7536,0.71235,0.83528,0.7033,0.36209,0.90844,0.8291,1.0488,0.61153,1.0254,0.68407,1.096,1.0828,0.44293,0.77909,0.81437,0.54551,1.0247,0.23133,0.78743,0.75789,0.73475,1.1581,0.83185,0.50949,0.32043,0.59176,1.0188,1.5923,0.76398,0.77818,0.52426
0.96053,7.1821,3.0688,4.9985,6.9657,1.9696,8.0929,5.6268,4.8395,0.40795,1.2452,2.2882,8.6327,9.5067,7.829,2.0431,1.8185,2.1005,3.8719,3.4443,1.4019,4.7937,2.0131,2.185,2.4298,1.7332,3.4693,2.7511,1.9666,1.9894,2.1983,2.3652,1.6031,1.8824,2.2941,1.7124,1.9053,2.811,1.1767,1.6003,1.3562,1.7455,1.0432,1.2671,1.8011,1.4946,1.5278,1.4137,1.4775,1.2405,1.8838,1.3182,1.8368,1.12,1.4507,1.4739,2.2077,1.0344,3.1648,1.6328,2.5308,2.2342,1.1441,1.8217,1.5101,1.2616,2.0201,0.77056,1.5096,1.8532,1.3931,2.2611,1.9709,1.311,1.4478,1.0211,1.9067,3.7238,1.441,2.0594,1.0442
0.33863,3.5872,2.021,4.8508,4.5515,3.0679,6.1882,9.6014,4.0741,0.4896,0.87425,3.2044,3.818,6.7451,4.5012,2.8572,2.4703,2.2153,5.6619,4.6595,1.5056,4.9508,2.4016,2.719,3.3522,2.0687,4.3428,3.5942,2.1031,2.3482,3.0881,2.7163,1.9602,2.0395,3.3092,1.9576,2.4846,3.522,1.7763,2.1381,1.6467,2.143,1.2786,1.6355,1.9084,1.9098,1.9043,1.6312,1.2847,1.4713,1.9527,1.5836,2.1306,1.1245,1.7118,2.1104,2.5877,1.2046,2.7874,1.702,2.4172,2.2473,1.0938,2.2149,1.5233,1.175,2.1153,0.50108,1.409,1.7539,1.406,2.5812,1.8438,1.3333,1.3806,1.2021,1.8497,3.2656,1.3158,1.9235,1.0414
0.68302,4.7169,1.9794,3.2073,4.8339,2.3752,5.2552,4.0227,4.2962,0.4474,0.85618,1.9138,6.3244,6.5431,5.0238,1.8781,1.3645,1.5963,2.968,2.4246,1.2896,3.585,1.2585,1.7118,1.4177,1.2135,2.5338,2.0288,1.5596,1.381,1.7509,1.8019,1.4352,1.4603,1.6109,1.2126,1.3604,2.2085,0.90582,1.0885,1.0323,1.3236,0.85999,0.94953,1.305,1.0774,1.256,1.1175,1.1216,1.0176,1.3633,1.1765,1.2395,0.74424,1.1376,1.1686,1.6253,0.87822,2.1259,1.2154,1.911,1.6761,0.90103,1.2732,1.1791,0.89616,1.5803,0.47015,1.2072,1.4003,1.0814,1.8223,1.5037,0.85483,0.96382,0.88523,1.4814,2.6397,1.1233,1.4573,0.77222
0,0.025764,0.06004,0.073585,0.19388,0.2094,0.21615,0.23588,0.2183,0.11072,0.13132,0.026877,0.19991,0.24491,0.029478,0.20347,0.12742,0.0935,0.18038,0.19386,0.081244,0.24718,0.035431,0.17656,0.12867,0.083098,0.1921,0.14892,0.11584,0.085805,0.16375,0.17553,0.12189,0.096582,0.1551,0.087881,0.12022,0.21251,0.094112,0.10798,0.10792,0.15745,0.068635,0.09561,0.12569,0.098251,0.15424,0.10291,0.099059,0.082182,0.098511,0.13412,0.10052,0.052398,0.07997,0.12779,0.15935,0.080835,0.14329,0.078726,0.12391,0.14721,0.070317,0.065036,0.12254,0.040052,0.10098,0.018338,0.086831,0.11465,0.090841,0.1472,0.1283,0.070794,0.073596,0.06952,0.083135,0.14041,0.060668,0.11596,0.086531
