45.809,1.5278,0.9645,1.3502,1.965,0.78659,2.2355,1.3655,1.5347,2.1934,1.8373,1.6303,2.8276,1.9723,1.6324,1.8163,1.6073,2.0363,2.157,2.2318,3.9898,2.5342,3.5072,1.9287,1.8457,2.4127,3.0773,2.2502,2.3678,4.658,4.2412,2.5957,2.8978,4.8065,2.5939,2.6053,2.8238,1.9265,3.5482,2.8935,2.1108,1.1908,1.3847,4.2463,3.9456,2.2362,5.3543,1.5782,2.4555,2.6702,3.9317,3.6874,2.7081,1.2827,2.2583,3.0024,3.4386,2.1232,4.0317,2.8152,2.4007,1.5605,4.459,2.8981,2.4082,1.7104,1.9781,1.3014,1.5334,3.576,2.1232,1.8653,3.0622,2.0188,2.6448,2.1236,1.8217,1.5288,1.523,4.5982,2.0237
4.8575,19.323,6.9064,9.8948,13.223,3.9309,11.039,5.3599,7.1247,1.7418,4.1568,5.0969,13.94,12.109,8.7559,3.5384,3.4851,4.7714,5.3828,3.9799,6.4355,5.8509,5.9474,3.7049,3.6836,5.8295,5.472,4.5667,4.4996,4.089,3.7259,4.2663,5.7748,4.4454,3.5638,5.3902,3.2779,5.274,3.7278,3.3452,3.4841,4.5964,3.0388,4.3501,3.1468,3.1724,4.2594,4.244,4.5128,3.8846,4.0493,3.5103,4.21,3.9083,4.575,2.4995,4.4667,2.7593,6.8905,4.5266,5.7283,4.2902,3.7259,3.8878,4.2548,3.8825,5.0609,2.7623,3.8698,4.7352,4.5643,5.4908,4.6697,4.3413,4.8585,3.36,4.8584,7.5054,3.8534,4.886,3.0007
2.7665,6.2307,10.524,4.6919,6.2727,2.0641,4.0374,2.4527,3.0235,1.1487,1.4474,2.3671,5.9887,4.1463,2.3772,2.2211,1.4457,2.0073,2.5656,1.853,4.5404,3.3533,4.7503,2.546,3.0144,2.4707,4.1527,2.3332,2.6306,2.2666,2.4892,2.8705,2.6226,3.3567,2.7577,3.3468,2.4452,3.2762,2.1581,3.014,2.5613,2.6272,2.1345,2.9908,2.5602,2.548,2.1961,2.1448,3.205,2.8323,2.4918,1.8157,3.1115,2.6041,2.782,2.7645,3.0803,2.5025,4.2188,3.4031,3.3194,3.0998,3.2129,2.974,3.2054,1.8375,2.5754,2.8821,2.929,3.8463,3.9013,3.7382,4.1702,3.3162,3.2401,3.2241,4.1634,4.0874,3.0603,3.7574,2.2984
3.6197,8.3435,4.3853,23.07,13.072,10.972,12.881,14.883,13.464,7.7842,13.905,9.2419,11.582,14.335,14.646,11.089,12.776,12.462,8.2,5.5053,7.4553,8.2766,5.5451,5.3298,4.996,4.8345,5.189,5.5052,3.8077,4.8775,5.6643,5.3287,4.3977,5.2294,4.9736,4.5065,3.9571,5.5229,2.9703,4.1124,3.017,3.3404,4.1167,4.8,3.1123,3.5506,3.1777,4.532,4.2943,3.4287,5.2448,3.4582,4.0199,2.9068,4.1366,3.467,6.294,3.3411,5.0085,5.1671,4.7578,3.9677,3.5798,3.6631,3.5345,2.7747,3.7073,2.5543,3.108,4.3779,5.3483,4.592,3.2471,3.5979,3.9736,3.4897,4.577,5.6259,3.3297,3.9913,2.9693
5.7926,12.261,6.447,14.374,32.465,10.12,18.277,20.014,14.176,10.36,12.829,17.508,18.396,20.267,18.479,13.926,15.028,12.56,9.7621,6.9215,10.257,10.559,9.0336,8.7129,5.8155,6.4789,8.5798,6.3644,6.2023,6.8075,6.7516,6.7308,6.4841,8.0835,6.2545,6.644,6.6875,7.5101,6.4031,6.2381,5.0992,4.6208,4.9848,6.3814,6.199,6.6463,5.2812,6.6587,6.9628,6.1265,6.1802,5.4487,7.5251,5.8127,6.5162,6.0696,7.0768,6.1323,7.5953,7.1401,7.6487,7.306,7.2603,6.1139,5.8106,4.917,6.0241,4.3533,6.5743,7.0733,9.7607,6.2819,6.7665,6.375,7.1927,6.8705,7.7002,9.0833,4.752,6.3833,4.97
1.9248,3.0254,1.7609,10.015,8.4,19.188,11.923,15.845,16.244,15.195,12.445,11.494,12.352,15.274,14.948,13.141,13.3,12.012,8.0844,4.4084,6.9237,6.1548,5.2145,2.7799,3.4255,4.1612,3.8291,4.6172,3.0117,2.8675,4.53,3.7086,3.3558,4.1593,3.7736,3.4548,3.1844,4.4172,2.0405,3.6906,2.5474,2.6894,3.1981,4.2221,2.1956,2.2673,2.4282,3.5425,3.2334,3.407,2.9884,3.1255,2.434,2.1123,2.8874,2.9625,3.9683,2.4639,3.0554,3.9473,2.7165,2.3021,2.4323,2.781,2.3884,1.8077,2.4191,1.6635,1.9684,2.0795,3.9278,3.0649,2.4903,2.1223,2.6389,2.1208,2.2519,2.6014,2.1394,1.7828,1.9024
5.6584,8.7886,3.5629,12.161,15.693,12.333,26.758,23.944,23.238,19.201,15.377,17.957,24.158,28.203,30.781,19.642,21.802,19.504,13.789,9.2355,11.679,11.375,7.9343,5.2493,6.0135,6.5984,7.2018,7.1167,4.5569,5.0754,7.0003,5.3,4.8926,4.8079,6.2871,5.8886,4.7787,6.8039,3.5407,5.1207,3.325,4.1215,4.6042,5.2752,3.5692,3.4796,3.8811,5.1767,5.3309,3.8521,5.287,4.3656,3.9968,3.6548,3.4788,4.1069,5.6118,3.0688,5.4242,4.1035,4.3663,3.8287,4.162,4.1739,3.8492,3.1204,3.5698,2.1421,3,3.2355,5.2055,3.8467,3.2617,3.5331,3.4708,2.2736,3.0821,5.0476,2.6092,3.2527,2.4174
3.8011,4.6929,2.3804,15.454,18.899,18.025,26.333,54.067,30.51,28.843,20.34,29.758,25.701,35.793,34.636,29.626,32.148,24.897,17.572,10.142,10.269,14.507,7.3908,9.871,7.4418,7.7174,10.168,9.1922,6.6181,8.3923,8.2604,7.479,7.1173,8.9922,8.1413,6.7078,7.665,9.6988,7.4133,8.0205,5.2094,5.5946,5.3554,7.4485,6.1472,6.2111,4.5171,8.012,7.6453,5.2255,6.8019,5.9056,6.0785,5.9689,5.5299,5.0204,7.1765,4.5031,6.6915,6.6949,6.2982,5.3151,7.0961,5.7571,5.0644,3.5124,4.324,3.3328,5.8065,4.7193,9.7836,5.9189,4.9746,4.089,4.2502,6.3071,5.096,5.8959,2.6767,4.6371,3.5103
4.2184,6.1594,2.8973,13.804,13.217,18.247,25.234,30.126,39.913,27.081,19.072,24.481,27.759,33.003,35.742,26.163,27.7,24.458,17.146,9.3794,11.157,12.208,5.7686,6.8124,5.3972,7.3741,6.2182,9.921,5.1518,5.5121,7.3543,5.7859,6.7774,6.8466,6.1417,6.2377,5.5037,7.8314,3.7188,6.3677,3.7214,4.9351,5.7226,6.664,3.6693,3.2435,4.7589,6.3905,6.3977,4.5587,6.0806,5.3031,4.2208,4.0166,4.0474,4.8218,6.338,3.4761,4.8734,6.2066,4.0934,3.7669,4.1908,4.163,3.8469,3.5249,4.0361,2.6478,3.7601,4.7016,7.1454,4.3644,2.8092,3.4168,4.6836,2.9754,3.4609,3.8652,2.7829,2.2784,2.6338
2.9417,0.73476,0.5371,3.8941,4.7131,8.328,10.173,13.896,13.214,26.386,9.9085,10.969,11.046,13.848,14.466,12.666,12.861,10.616,8.1092,6.0886,6.4282,5.6521,4.0766,2.1915,2.2793,4.3813,3.1998,4.4645,2.3934,2.2264,2.3723,3.103,3.245,3.6676,2.3993,2.8651,2.3659,3.5067,2.0291,2.6479,2.3428,2.0943,2.0735,3.1185,1.368,1.2855,1.8963,2.5307,2.8291,3.1151,2.4492,2.2012,1.6835,1.7342,1.5603,2.1247,2.489,1.2993,2.0846,4.4116,1.8879,1.4299,1.8892,1.8999,1.3674,1.0105,1.4503,0.99572,0.89046,1.1993,2.6731,1.4577,2.0039,1.041,0.83548,0.99616,0.86104,0.81914,0.59826,1.0949,1.0038
4.3533,3.0979,1.1956,12.289,10.311,12.051,14.394,17.313,16.441,17.506,35.47,20.718,17.38,18.798,23.379,15.706,17.038,16.536,9.1575,4.7743,8.5899,7.96,5.096,3.3444,4.9742,3.9871,4.272,3.949,3.9236,4.0644,3.6148,4.2479,3.002,2.962,3.0735,3.8729,2.7715,4.2151,2.8795,3.5591,3.0786,2.6139,3.4066,4.6105,2.7323,2.2261,2.0928,4.2524,3.6532,3.1426,2.9051,3.0062,2.9449,3.2221,2.0823,3.4327,5.1654,3.05,2.729,2.8466,3.1143,2.7159,4.1512,3.2346,3.045,1.891,2.2464,1.7417,2.973,2.1813,4.6979,1.8908,2.6538,2.417,3.387,1.6968,1.381,1.706,1.2184,1.7464,1.6659
