0.17118,0,0.0062155,0,0.21129,0,0.04207,0.18235,0,0,0.028495,0.28099,0,0.016387,0.028844,0.057033,0.051553,0.025245,0,0,0.078646,0.021492,0.0035342,0.024769,0.0073066,0.028064,0.060496,0.014772,0.032709,0.028991,0.035259,0.0025459,0.015449,0.014522,0.027036,0.026151,0.057635,0.0064673,0.088401,0.028348,0.01747,0.0067058,0.013912,0.050501,0.092646,0.040379,0.013938,0.054276,0.033925,0.044335,0.02403,0.018022,0.024268,0.046721,0.068869,0.030574,0.069691,0.048735,0.057206,0.020833,0.033102,0.06559,0.062064,0.04942,0.039674,0.019076,0.046072,0.03807,0.078425,0.027876,0.087264,0.019382,0.047247,0.031756,0.03342,0.050796,0.071039,0.065949,0.022389,0.062373,0.050474
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.017828,0,0.17564,0,0.52773,0.028217,0.21504,0.24845,0,0,0.096093,0.27033,0,0.19505,0.30738,0.098154,0.088922,0.046937,0,0,0.08566,0.062335,0.02208,0.00032988,0.022451,0.038236,0.032949,0.018973,0.084713,0.048117,0.06992,0.016631,0.030596,0.056211,0.075324,0.051187,0.11772,0.04092,0.11675,0.070696,0.048224,0.016353,0.038919,0.040725,0.14341,0.05514,0.025066,0.13007,0.053869,0.033949,0.045376,0.029247,0.12918,0.079725,0.15242,0.084548,0.042964,0.11426,0.12306,0.047412,0.061088,0.069207,0.11152,0.12372,0.080974,0.049659,0.0749,0.058178,0.11851,0.082786,0.14716,0.048759,0.079339,0.10582,0.19357,0.12353,0.1317,0.13494,0.086456,0.14072,0.14273
0,0,0,1.7206,0.92356,0,0,1.7593,0,0,0,0,0,0,0,0.14536,0.67378,0.13565,0,0,0,0.13211,0,0,0,0.06189,0.11949,0.080871,0.091214,0.093219,0.10066,0.10898,0.005661,0.048872,0.45203,0.05042,0.078822,0.089884,0.34662,0.072314,0.090396,0,0,0.14267,0.18416,0.20765,0,0.11026,0.13376,0.025988,0,0.03962,0.19809,0.23121,0.063086,0,0.058169,0.078259,0.012644,0.26219,0.43867,0.1259,0.73788,0.030013,0.13477,0,0.10854,0.11052,0.027837,0.4573,0.83688,0.24209,0.045528,0.30595,0.14034,0.67885,0.23563,0.10321,0,0.19634,0.072167
0.62287,0,0.54239,1.0156,10.373,0.68714,1.5577,6.2254,0,0,2.6967,7.1652,0,1.6084,1.1094,2.2787,2.4311,1.0024,0.3344,0,1.2505,0.74484,0.47522,0.28204,0.25813,0.65849,1.3022,0.46658,1.1866,1.1263,0.99385,0.67167,0.51791,0.77899,1.2522,0.79846,1.6498,0.75978,2.571,1.2977,1.2032,0.18334,0.4198,0.9439,2.3247,1.4652,0.5676,1.7847,1.1436,1.7608,0.42918,0.54317,1.7446,1.9042,1.8136,1.5114,1.1651,2.2208,1.4706,1.1559,1.7865,2.0184,3.1426,1.8118,1.155,0.7983,1.1087,1.3801,2.177,1.8612,3.7004,1.0885,1.9274,2.0512,3.2486,2.9712,2.1083,2.4402,1.3565,1.8082,1.667
0,0,0.024072,0,0.57036,0.15273,0.0876,0.26852,0,0,0,0,0,0.1501,0.020791,0.059111,0.071324,0.03416,0.01333,0,0.068902,0.02362,0.021451,0.0096916,0.013994,0.036368,0.035745,0.011452,0.082511,0.039766,0.057087,0.021955,0.017616,0.067391,0.047815,0.029988,0.065968,0.05545,0.086412,0.063444,0.037481,0.018819,0.016337,0.0074579,0.10982,0.03953,0.019621,0.10229,0.026062,0.064168,0.0095965,0.023538,0.085102,0.062512,0.097411,0.042687,0.019992,0.077422,0.076907,0.045819,0.055693,0.091737,0.098984,0.11312,0.065132,0.060519,0.070396,0.056516,0.098029,0.10778,0.15392,0.0426,0.10841,0.071349,0.17826,0.14808,0.091394,0.22219,0.13274,0.083826,0.11094
0.10649,0,0.18977,0,1.3374,0.090615,0.58297,0.70197,0,0,0.31695,0.81145,0,0.43105,0.4204,0.25588,0.22748,0.12484,0.0065511,0,0.25162,0.17859,0.051327,0.038617,0.052146,0.10692,0.19016,0.048136,0.2334,0.16704,0.17337,0.047012,0.05805,0.1298,0.17597,0.14848,0.33156,0.092823,0.35416,0.18462,0.10876,0.037473,0.085053,0.16788,0.38103,0.18232,0.072836,0.33074,0.14908,0.14518,0.13334,0.086422,0.3022,0.21774,0.40822,0.25305,0.20335,0.29789,0.3086,0.12362,0.15673,0.22953,0.33792,0.30781,0.22331,0.13012,0.2394,0.1792,0.34061,0.22792,0.39281,0.12142,0.25564,0.25925,0.40377,0.3102,0.37722,0.41306,0.29488,0.31388,0.34269
0.50761,0,0.24112,1.8268,5.8785,0.30547,0.772,9.2802,0.19206,0,0.53756,3.4515,0,1.2694,0.50977,1.8461,3.1368,0.56564,0.22418,0,0.83843,0.79613,0.084147,0.27556,0.17043,0.98811,1.117,0.53383,0.98877,1.0621,0.75905,0.41892,0.38636,0.6157,1.626,0.71583,1.121,0.52128,2.9555,1.0359,0.58582,0.10396,0.2447,1.0225,1.8436,1.3248,0.46771,1.3557,1.0474,0.82243,0.30909,0.42987,1.3146,1.3798,1.1228,0.69911,0.94868,1.2266,1.0072,1.3502,1.5663,1.7383,3.5123,1.2636,1.7553,0.49092,1.038,1.1335,1.503,1.5341,3.8638,1.1724,1.4405,1.5192,1.7687,3.3425,2.3094,1.9332,0.95053,1.8576,1.268
0,0,0,0,0,0,0,0.18964,0.47949,0,0,0.52954,0,0.27808,0,0.19335,0.2222,0.033035,0.08681,0,0.013558,0.045956,0,0,0.030601,0.078648,0,0.085956,0.09202,0.105,0,0.0070873,0,0,0.10345,0.078635,0.051884,0.020779,0.13093,0.11614,0.0075479,0,0,0.058726,0.042788,0,0.048847,0,0.031185,0.0095288,0.017452,0.0021852,0.11003,0.023582,0.0082616,0,0.028912,0,0,0.078599,0.024004,0.063968,0.15707,0.14595,0.13195,0.025083,0.0068462,0.036088,0.012291,0.096659,0.32605,0,0.045131,0.057814,0.15928,0.092552,0.15621,0,0.111,0.12757,0.090608
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
